Price,Close,High,Low,Open,Volume
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA
Date,,,,,
2008-01-02,0.7567549347877502,0.7851819214513741,0.7464386583317336,0.7822016662377475,483964000
2008-01-03,0.7507945895195007,0.7762413265672444,0.7480435672840609,0.7611108135873627,475308000
2008-01-04,0.6877506971359253,0.7319960099126679,0.6831656968609536,0.7283279987611877,736092000
2008-01-07,0.616683304309845,0.6980671630962665,0.6040745228289479,0.6923358838801689,1006800000
2008-01-08,0.629750669002533,0.6714742122812146,0.6056793793185713,0.6201221421974404,1106956000
2008-01-09,0.6623036861419678,0.662532974339395,0.628833184382227,0.6382324154093473,741036000
2008-01-10,0.6485487222671509,0.6588649972836641,0.6357107142131007,0.6441929568461787,554432000
2008-01-11,0.6201217770576477,0.6464855523947893,0.615536777404015,0.6331890752622574,572612000
2008-01-14,0.6613867282867432,0.6623037171468905,0.6192046941449753,0.629291680921594,539188000
2008-01-15,0.6127858757972717,0.643734654090618,0.6020110762696899,0.636169398389078,725692000
2008-01-16,0.5435523986816406,0.5813786842571778,0.5309436186039538,0.5742719491050405,1464472000
2008-01-17,0.5341529846191406,0.5667065060373464,0.5327774737064328,0.5520345171693211,1133900000
2008-01-18,0.569457471370697,0.572437726500076,0.5162714555106346,0.5357576759825291,920428000
2008-01-22,0.5410307049751282,0.5543272430058027,0.5119159489755081,0.5151254393079009,709092000
2008-01-23,0.5508884787559509,0.5671652175799817,0.5139791786558554,0.5190226474792023,929880000
2008-01-24,0.593070387840271,0.5932996761379263,0.5563903818576923,0.5616631381834399,597092000
2008-01-25,0.5719791650772095,0.6295209975154298,0.5692281983727239,0.6157660000204972,688012000
2008-01-28,0.5651018023490906,0.5756473138983316,0.5529515461715975,0.5699160908913616,577608000
2008-01-29,0.5825246572494507,0.5848172114231713,0.560287417407859,0.5751886915920441,414484000
2008-01-30,0.5774810314178467,0.586192505307508,0.5609750176024533,0.5731252671442736,530476000
2008-01-31,0.5637261271476746,0.5742716346029929,0.5463030673019369,0.5648723494410822,588708000
2008-02-01,0.6157659888267517,0.6189754772523918,0.5577656903208971,0.5625799229593571,593104000
2008-02-04,0.5965092182159424,0.6325015264450309,0.5932997283415721,0.6290627482528305,565128000
2008-02-05,0.5591413378715515,0.584817418045355,0.5589121042361888,0.5845881297524731,494928000
2008-02-06,0.5573071837425232,0.5806907015592898,0.5469909081988755,0.5651016714622781,557380000
